dataid,a1,a2,a3,a4,a5,a6,evening_energy,evening_gt,evening_mins,evening_pred,hvac_class,morning_energy,morning_gt,morning_mins,morning_pred,overall_energy,overall_mins,rating,sleep_energy,sleep_gt,sleep_mins,sleep_pred,work_energy,work_gt,work_mins,work_pred
7866,0.024544681421286504,0.014713884432959278,0.013125947232429082,0.01777884848691479,0.31057465166095144,0.0049005626671286889,3443726.0,75.0,2495,62.684358364450667,Bad,3048625.0,78.0,2252,60.032882959576085,15838133.0,11260,1.0,6642502.0,73.0,4233,60.000000013567444,2713617.0,78.0,2289,72.544550813224561
7982,0.049370996498114751,0.016512031092512831,0.01439900420038852,0.043715158411959165,0.33921687508168652,0.0032671976276383496,3832286.0,78.0,1644,77.114604805398045,Average,5032710.0,78.0,2401,60.00000124373971,24887154.0,11330,2.5714285714285712,14232534.0,78.0,6707,60.000000505965545,1806169.0,82.0,586,73.109502907869711
8047,0.044382202154545754,0.0076391916905298885,0.018132589501836036,0.036747798757252079,0.61124315826366704,-0.030881490802183824,4566641.0,78.0,2039,72.233016426396276,Average,4209441.0,84.0,1691,63.052821692387226,25215824.0,10469,2.8571428571428572,12414070.0,78.0,4695,60.000001130194057,4060248.0,84.0,2056,62.818992366847766
8142,0.029412320489205713,-0.0015657966771703334,0.0097128611664966235,0.017842189442352996,0.37783420462580419,0.013989245483036445,4979229,82.0,1781,60,Average,3050145,80.0,754,75.900267104383829,20434378,6079,2.2857142857142856,9326874,78.0,3251,60.000000000031093,3097023,80.0,299,72.983346775891562
8292,0.032154926594012659,0.0028287915048826073,0.013816220840518383,0.029931442760243926,0.39208683129538413,0.0037991668842015025,4157917.0,76.0,2078,73.054555792129264,Bad,3138779.0,77.0,1831,60.459396849032856,20737860.0,11132,0,11523296.0,77.0,6035,60.00000001196895,1928908.0,77.0,1196,73.135342565274925
8956,0.026820798704835846,0.0056673057051292173,0.007585279199247447,0.026361690682761833,0.039696872960078511,0.0018918613168085851,1379264.0,71.0,954,75.766117908163636,Bad,993354.0,71.0,649,62.928038680809379,9598186.0,6224,0.2857142857142857,5866806.0,70.0,4008,60.039140065241135,1363134.0,80.0,616,60.000119242266571
9484,0.093764449689065346,0.054356257187578527,0.053929523405864467,0.076926242192752736,1.0472330457434709,0.0062655656855545375,18926790.0,72.0,6982,67.995446955013449,Bad,19196250.0,74.0,7210,60,87619776.0,32947,0,33926070.0,68.0,11495,60.000000195565214,15661386.0,74.0,7287,76.13743311191034
9499,0.017624842940346046,0.003742510055829366,0.011161967781103611,0.016063445665589333,0.38611737943272145,-0.010281402927075967,2204495.0,80.0,967,60.000000173358877,Average,2464051.0,78.0,1112,60,12275506.0,4979,2.2857142857142856,5641231.0,78.0,2213,60,1982212.0,80.0,695,60.071748655289348
9609,0.031502846738101331,0.011998827982550387,0.016982213767366264,0.021096467555632607,0.53111547359533606,-0.0079870463942121363,4106784.0,78.0,2332,69.68758083936379,Bad,3911994.0,76.0,2348,60.000193612851703,22398725.0,12770,1.5714285714285714,9571979.0,78.0,5032,60.000001840860875,4835197.0,82.0,3074,66.729457457140455
9654,0.053992303034707631,0.026001997171977455,0.027194364376193197,0.04384098430114125,0.38426327180906733,0.0050189394788840956,4837193.0,78.0,2309,61.205938139012304,Average,4138394.0,78.0,2078,60.000000380372313,26187072.0,12772,2.0,13883728.0,78.0,6780,60,3350123.0,78.0,1619,66.301229656684725
9922,0.075727719869608773,-0.0031240050173725218,0.066472837972674392,0.094864856144196097,0.66487679981316461,0.011969909507522651,19517679.0,68.0,5206,69.411524465288991,Bad,3884346.0,69.0,846,69.879441534856539,65868166.0,17769,0,29549188.0,68.0,8522,60.000000003100268,12931633.0,68.0,3198,73.874781124465088
9933,0.046003849386799141,0.0107604599503042,0.020158203040375057,0.025988992536132929,0.12041020650286301,0.01814921109498023,2631979.0,74.0,1506,71.394779967910424,Average,2977970.0,78.0,2725,60.000001734049569,20411529.0,13492,2,12349789.0,74.0,7227,60.000027435254751,2471347.0,85.0,2051,77.01333511116151
9934,0.058611148479705652,0.0092679892629682296,0.028422483467089428,0.037905564648605887,0.78441296373644021,-0.0067536951698538034,6839560.0,77.0,4989,77.183923822620827,Bad,5896092.0,77.0,3808,60.000007208970764,28334541.0,19096,0,12123582.0,74.0,7475,69.106796115174404,3492619.0,77.0,2841,88.4124581419197
