dataid,a1,a2,a3,a4,a5,a6,evening_energy,evening_gt,evening_mins,evening_pred,hvac_class,morning_energy,morning_gt,morning_mins,morning_pred,overall_energy,overall_mins,rating,sleep_energy,sleep_gt,sleep_mins,sleep_pred,work_energy,work_gt,work_mins,work_pred
7510,0.040203035747699463,0.019714825138156533,0.020477170329808593,0.036306587921681052,0.048376163199218294,0.014076191021639168,2.71931e+06,78.0,1620,69.468328101002811,Average,127494.0,80.0,81,60.000000315211196,7.45308e+06,4578,2.2857142857142856,3.05425e+06,78.0,1807,60,1.55207e+06,80.0,1070,60.108828864282032
7731,0.057235056249004934,0.0051550025764916909,0.033085421806667743,0.068522395589694973,0.25531779815771322,0.016586825296824342,1.22646e+07,75.0,5068,72.515480416980083,Bad,2.81868e+06,75.0,1423,60.232453368727576,3.74999e+07,16194,0,1.73249e+07,77.0,7209,60.000000004897231,5.10796e+06,77.0,2501,79.987002595428919
7769,0.034915185203031392,0.0024794062785240163,0.011033219653177891,0.033905755569215879,0.15416705972215339,0.0084005796494766166,3.06601e+06,79.0,1881,69.984565626836044,Good,1.90469e+06,80.0,1317,60.012040739188706,1.52569e+07,9730,3,9.06209e+06,80.0,5693,60.000000003346173,1.23471e+06,85.0,846,60.000000027788957
7866,0.06374185503491496,0.042894745622391435,0.03165935771547413,0.05055152894702742,0.54795113138735174,-0.0037724424292976343,5.67076e+06,75.0,2374,68.46111240037537,Bad,6.03366e+06,78.0,2758,60.000000373303379,2.9873e+07,13009,1.0,1.38377e+07,73.0,5886,60.000000022243505,4.34913e+06,78.0,2000,65.943735784841024
7982,0.049519157873829191,0.016406033247886243,0.018935232648985528,0.047964592787792332,0.22868879473390616,0.0055262212017736156,3.60775e+06,,1713,76.697990365688469,Bad,4.30442e+06,,2442,60.000000962475752,2.25601e+07,11549,0,1.36425e+07,64.0,6842,60.000000066939762,1.02086e+06,64.0,561,74.13488900803118
8047,0.061772725819047927,0.0092830495290404918,0.020001684741254726,0.062525487539846672,0.46554698048557169,-0.01679161177649224,6.71355e+06,78.0,2038,73.502649882060552,Average,4.0717e+06,84.0,1533,60.017613321629305,3.04486e+07,9945,2.8571428571428572,1.60555e+07,78.0,5086,60.000000012862934,3.64e+06,84.0,1300,63.46153579917695
8142,0.079322644559449415,0.027321038266438759,0.024545311317562532,0.037239708851671327,0.47082844080274561,-0.0062579809575862878,9.442e+06,82.0,3296,60.000000090312,Average,7.5893e+06,80.0,2997,60.000000000020222,3.55591e+07,13080,2.2857142857142856,1.68996e+07,78.0,6140,61.351690453843247,1.67369e+06,80.0,664,79.300318718513608
8292,0.057169182931477963,0.017693290144031513,0.022615413820007448,0.059855831080711824,0.47728971344230786,0.010127233722316796,6.63829e+06,76.0,2512,75.398800832312574,Bad,6.08776e+06,77.0,2707,60,3.47144e+07,13955,0,1.86847e+07,77.0,7264,60.000012238068663,3.32716e+06,77.0,1482,69.252878286862341
8956,0.031155704873500997,0.0078039741543554433,0.010637709254626308,0.032385896441135341,-0.033147009803259464,0.0055867710847434422,1.6086e+06,71.0,1190,75.773025663987269,Bad,1.13556e+06,71.0,982,60.000003133003744,9.82997e+06,7516,0.2857142857142857,6.23359e+06,70.0,4621,60.00000000040113,856587.0,80.0,726,69.305471420287049
9484,0.10096470884842013,0.054454021290385492,0.052849994627831659,0.08072308778030636,0.62517601208205231,0.0031624071909268615,1.86997e+07,72.0,6728,65.605064825101024,Bad,1.45509e+07,74.0,6110,60.000000000005151,7.12051e+07,26735,0,2.8612e+07,68.0,9884,60.000003048297586,9.41929e+06,74.0,4041,77.582388158198995
9499,0.027971016311921799,0.004654910823966598,0.052406280707336071,0.026344888121958808,0.31476829592872074,0.0054813126884797406,3.51566e+06,80.0,2128,68.286135484864701,Average,3.35991e+06,78.0,2442,60.025217501912977,1.81514e+07,12089,2.2857142857142856,9.74719e+06,78.0,6395,60.000001946930929,1.54715e+06,80.0,1138,85.918503739330248
9609,0.048854165855075099,0.018896912818536688,0.019674433004978207,0.041593382099233751,0.2746551847182056,0.0098701519780041783,6.33506e+06,78.0,2654,68.288495853223083,Bad,2.57693e+06,76.0,1233,62.539649171444644,2.53786e+07,11379,1.5714285714285714,1.19757e+07,78.0,5295,60.000000000006494,4.51093e+06,82.0,2206,60.02352692324191
9654,0.056615479594478768,0.023116009163795741,0.028286109770127143,0.046703763637489869,0.31670646244046102,0.01068671265346271,5.13461e+06,78.0,2281,60.772696217440235,Average,3.81868e+06,78.0,1922,60.000001582344652,2.59531e+07,12122,2.0,1.38594e+07,78.0,6363,60,3.15803e+06,78.0,1565,66.684335566249771
9922,0.051875708667407545,0.019787506067952074,0.036403394080943667,0.079190839465593882,0.26033092171699812,0.017615977546951347,1.35019e+07,68.0,3276,72.010490758662115,Bad,3.11862e+06,69.0,897,68.181918025221975,4.2561e+07,10958,0,1.74874e+07,68.0,4413,60.00000031388074,8.46503e+06,68.0,2376,73.141585333783055
9933,0.066309317494546105,0.025986005359204485,0.030980443830680698,0.051703353764764336,0.10428398151786504,0.011260802666024436,3.51836e+06,74.0,1540,72.419431410445455,Average,4.60098e+06,78.0,2372,60.000000002529561,2.72121e+07,12751,2,1.65512e+07,74.0,7516,60.000000001359908,2.56466e+06,85.0,1334,77.21452613947524
9934,0.075377977758437367,0.028916564985569639,0.029215480498158475,0.072811290395037184,0.83259269033904248,-0.012371872136510033,1.15421e+07,77.0,4449,73.81653347938834,Bad,1.0074e+07,77.0,4454,60.000039530916084,4.5046e+07,18531,0,1.85989e+07,74.0,7443,66.402469555889581,4.85735e+06,77.0,2197,79.052841746209481
